label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,0.0,0.0,0.0,0.13009551942492825,-0.12258682896158328,-0.04863550994409558,0.1990220164783822,-0.30558344189202824,-0.055714509395207425,0.2511738867408569,-0.4510008158527601,-0.06247846589484026,0.2997931486803704,-0.543959102936416,-0.06697745737784011,0.06155518013237298,-0.5555172349892294,0.009498958946729644,0.08980644619685638,-0.7408494851968765,-0.00712539011574138,0.10384157599571657,-0.8494441155850204,-0.03437537395672795,0.1098712761746913,-0.9464438066141581,-0.056434667943476235,-0.03280596288566857,-0.5581438222205835,0.009056404115883937,-0.04350244036586463,-0.7650283768701995,0.001897270306103839,-0.05232876222100644,-0.8963157002840382,-0.020415688769554026,-0.061856783154348505,-1.0,-0.03878462370932321,-0.11581371050466804,-0.5128002191597594,-0.0015143645724915353,-0.14277327614783536,-0.6978420297398569,-0.014103000528808982,-0.14924125119197143,-0.8078095662699122,-0.03277104466797747,-0.15137160959338739,-0.9044241520867685,-0.047292445947640566,-0.19498919239890214,-0.4238157177467766,-0.019474640534472332,-0.24475233546982628,-0.546179151238191,-0.03643439826776232,-0.27251265139516434,-0.6277905814823973,-0.04285835365552107,-0.28871226768697117,-0.7076855281996752,-0.04638786413652909
0,0.0,0.0,0.0,0.1296952933337881,-0.12117657928485293,-0.04544629768146464,0.19937163747507855,-0.3012750593623406,-0.05305343611801375,0.2505530317186809,-0.4457650059942794,-0.0610537935170137,0.3018830860122646,-0.5390988581326126,-0.06726073890686284,0.060094336042488206,-0.5560526369304934,0.01080468908884774,0.08687216788914098,-0.7414537524573183,-0.007119041892505544,0.10002227338749721,-0.8509712461936286,-0.03509733887025825,0.10626996658671625,-0.9462742195067158,-0.057883662786159966,-0.036091726645488535,-0.5574271499303216,0.00794429114779904,-0.04760144759404982,-0.7661508560042312,-0.0011858592127784414,-0.055671971768041006,-0.896599889737925,-0.025197894968370688,-0.06323336249209582,-1.0,-0.04493407381902866,-0.11997829986000272,-0.5117833265360271,-0.004691550395543355,-0.14790432403151196,-0.7011101946623612,-0.01999794567995818,-0.15535561280558055,-0.8135730916983034,-0.040408468950844365,-0.15711641135536045,-0.9127328677859083,-0.05637716275197328,-0.19934606551258174,-0.42210205374723725,-0.02408427963569739,-0.250991918331126,-0.5429793914321276,-0.04335874005047558,-0.27952425581505946,-0.6236285894220465,-0.05065082854643907,-0.2955014322380623,-0.7052963105118379,-0.05504125588964027
0,0.0,0.0,0.0,0.13011832631522183,-0.12107029411691156,-0.05014725930153362,0.19916869506984694,-0.30375898947401897,-0.058727298955023086,0.2508530770952655,-0.45170942754947374,-0.06667950531757365,0.30038428785142685,-0.5470297040812984,-0.07249238646271194,0.06179261703348271,-0.5577779272501265,0.006680656968733878,0.0902049558718513,-0.7447005088165567,-0.011244111628673814,0.10439222573083269,-0.8557777286043673,-0.03929875945853301,0.11072888438220496,-0.9535498824315908,-0.06200721423369686,-0.03265132263899288,-0.5609318935512648,0.0061914239592140785,-0.04518405542691173,-0.7708543582257587,-0.0017216740695986618,-0.05547016110504494,-0.9002679024681383,-0.024455118613912794,-0.06586600926761335,-1.0,-0.04314831052745303,-0.11577479444363831,-0.5155290264222584,-0.004452721383437353,-0.14246815496241536,-0.7041029069671634,-0.01840032229666923,-0.15155270386822542,-0.8161441806570968,-0.037764448597412625,-0.15632901867648447,-0.913624040522709,-0.052929001249150766,-0.19520106984014274,-0.4262005677113694,-0.022465182477434308,-0.24486541108611332,-0.5486276546828814,-0.041645683280192726,-0.2739038719956993,-0.6295625285617399,-0.049057512904456646,-0.2920201664559128,-0.7095089185726154,-0.05310396244493925
0,0.0,0.0,0.0,0.12978007045768547,-0.12353826163161977,-0.04973892570690279,0.19927313292376364,-0.3061973956401099,-0.0600235993365672,0.2523252753807302,-0.4529259148302537,-0.06988052908338567,0.2995058582754908,-0.5485341107613652,-0.078146373651516,0.058176030736189085,-0.5581417430361392,0.0015090455321417882,0.08468749913557042,-0.7440589161754508,-0.020805763852811816,0.0983477702991708,-0.8559437342058663,-0.051897961226708506,0.10551306332423561,-0.9549341254799876,-0.0766253635577446,-0.03738591218115897,-0.5585628448832812,-0.00046079964687088424,-0.04969104723706432,-0.7662217649957063,-0.01300303140456003,-0.058007326245793404,-0.8959796738911644,-0.0389015719852753,-0.06505779085699501,-1.0,-0.060153078826765065,-0.12127826475675385,-0.5105751822796535,-0.012300120486577946,-0.14695833684197931,-0.6996964219787889,-0.030342446561576145,-0.15307746903766006,-0.812629169903788,-0.051809700955660704,-0.1542198348490791,-0.9125623121051728,-0.06861144191523898,-0.20010978818628553,-0.41906993101867984,-0.031216411007096753,-0.24933241912332463,-0.5427538992931008,-0.05318291369321319,-0.2775757380234447,-0.6250307415284453,-0.06195623873745751,-0.29489850486972186,-0.7077728800760994,-0.06735564685970545
0,0.0,0.0,0.0,0.13038740666085766,-0.12438392286278711,-0.0465344671251076,0.20097909165297392,-0.3056244481359707,-0.05503245826855043,0.2531660178898972,-0.4516891067675539,-0.06358147690365383,0.2983631135745611,-0.5479479132571359,-0.07049524617003618,0.05875340331882002,-0.5570976947574567,0.005481824264112225,0.0852555361996938,-0.744630879696445,-0.015132796390646843,0.09948645900262151,-0.8561617706354052,-0.04459738241177615,0.1073920131360387,-0.9538811080409559,-0.06804612738690366,-0.037472019423364686,-0.5578451822448973,0.002676411191486573,-0.052656098016995764,-0.7678590919254419,-0.008087003279400791,-0.062657920146269,-0.8976488684596492,-0.03262902983480629,-0.07088323852809612,-1.0,-0.05284744139562051,-0.12134593758832916,-0.5105745670659725,-0.009807782435501428,-0.14841475877800575,-0.7023539461854634,-0.026253206000873438,-0.1562844872344759,-0.8153281460109362,-0.04669128077204938,-0.1585944561965874,-0.914665390265807,-0.06283093700427611,-0.19980073212260968,-0.41976415523101956,-0.029101230844550588,-0.2510258754887755,-0.5425531767912976,-0.0498635681554123,-0.2801033283210587,-0.6243790229383617,-0.057822362779144536,-0.2972944480900239,-0.7069664297984293,-0.06252198873658575
0,0.0,0.0,0.0,0.1319034296128708,-0.1250925297610055,-0.04957717780379344,0.2013921635632401,-0.3075691029426907,-0.05756091404259647,0.2534957022173251,-0.4534633710168427,-0.06500923128358481,0.2990642494090591,-0.5500876757275399,-0.07049686485737916,0.06010188294576901,-0.5610324288132331,0.007600950620372046,0.08840116409090362,-0.7483308848452351,-0.010845652838840675,0.10252505514862437,-0.8599891010381617,-0.03949152656534819,0.10890635570582967,-0.958261890656757,-0.06265908015795695,-0.0362011735909751,-0.5620918189970021,0.007083571499671704,-0.05014986475619563,-0.7707725947639386,-0.0014718135169661595,-0.06107746224777689,-0.8999498327861656,-0.024935075502470455,-0.07151335203443579,-1.0,-0.044258431702297395,-0.12032288762960092,-0.5143532181395384,-0.0036210342561494367,-0.14771843658491068,-0.7043557440750399,-0.017893719911280137,-0.15693582772661968,-0.8176570276198293,-0.03776905815784234,-0.16135926222947974,-0.9180925830013925,-0.05351601917494721,-0.19939360134391507,-0.42204728604144437,-0.021605463299193307,-0.24841327684327266,-0.5432120231821093,-0.04099098031123831,-0.27701152323842926,-0.6244542094458766,-0.048668233634836376,-0.2942873193748927,-0.7060814291564417,-0.05304629207498075
0,0.0,0.0,0.0,0.13092276166747766,-0.12320953416321226,-0.0481295706479258,0.20157481562808613,-0.30633981201456084,-0.05530810372220427,0.25490203060614836,-0.4516751307336483,-0.06224406961006386,0.3001816450881721,-0.545890744242484,-0.06718683017012947,0.05993110562580714,-0.5575567462052852,0.008250981345646849,0.08929029260315485,-0.7436043425950449,-0.010070512431287773,0.10413526005063041,-0.8548390056440801,-0.038473371559365685,0.1111886278151107,-0.9528224185878919,-0.06123688445641717,-0.0353442165117573,-0.5589108557690136,0.00706090488433133,-0.0484286490445716,-0.7679571417425815,-0.001579703384788466,-0.05810400408369417,-0.898172885625766,-0.024821669054510012,-0.06788349178436288,-1.0,-0.04380057444315389,-0.118917125543312,-0.5125701532052584,-0.004112404786891766,-0.14684662176450902,-0.6996496446015781,-0.018339013879520943,-0.15569241226422262,-0.8107368024202407,-0.03767348530970189,-0.1601025555938808,-0.9081564040496121,-0.05264539050368249,-0.19847306743125576,-0.4224725597925508,-0.022503013069044186,-0.24765098401836327,-0.5448153483458883,-0.041422642078953666,-0.27578646786118316,-0.6262853935560169,-0.04859056860325565,-0.2928103936073453,-0.7073791368191533,-0.05242884445253674
0,0.0,0.0,0.0,0.12994813107535735,-0.12180091183045094,-0.04884699318875528,0.2005967279883264,-0.30184521445916546,-0.05757256304467296,0.2531714633442469,-0.4470864615265191,-0.06613842663117346,0.3022651054513984,-0.5424452939525978,-0.07254623473603516,0.06342050062821664,-0.5547071273033896,0.007092331149466978,0.0917169609471521,-0.7405026025301068,-0.012036667319677799,0.10630382156068463,-0.850187023005262,-0.04040495694866885,0.11337850835281338,-0.9470147116209628,-0.06267747036342378,-0.031580312791474066,-0.5558692915549631,0.005835081498830895,-0.04498058432945219,-0.7661547659755659,-0.003171790706488051,-0.05442244629254358,-0.897280751631556,-0.025366546769037452,-0.06357794386940412,-1.0,-0.04305537590904035,-0.11464091284428758,-0.5091999640964616,-0.005525068601241008,-0.14283624359293035,-0.6959302526123922,-0.01960259203176185,-0.15087642557279707,-0.8071496573441761,-0.03672727404056355,-0.15394817274683859,-0.9047250822487685,-0.04965833645180123,-0.19379709838172995,-0.4191468767891819,-0.024286728953450146,-0.24368199044338265,-0.5416657958639911,-0.04195545287423342,-0.27094712924467074,-0.6226095990129957,-0.04668661115528736,-0.2871686902850374,-0.7020844824487789,-0.04844977615129395
0,0.0,0.0,0.0,0.1291274649945647,-0.12162752242466815,-0.04775037976503362,0.19990416560001303,-0.3034618739256877,-0.05572848553498449,0.2533743720538476,-0.44923793668365253,-0.06370022871671262,0.3038627884734748,-0.5416867089519567,-0.06967846021331316,0.06369689538421153,-0.5558793000015474,0.00858788744435361,0.09107032269299939,-0.7404262587781079,-0.010218421064252216,0.10496291095607825,-0.8502624198278139,-0.038547038880369824,0.11210298998434882,-0.9470182433276785,-0.061492934861632015,-0.03233958231109603,-0.5585774186866785,0.006988390552712284,-0.04445093183083262,-0.7664929486794746,-0.0023471319107827436,-0.05374641109513377,-0.8969878697136384,-0.025550256967875256,-0.06225261168757096,-1.0,-0.04457072594638928,-0.11583443747936528,-0.5129065856712098,-0.004689505162067867,-0.144451627664451,-0.7022946400381203,-0.019877024597352178,-0.15362443050863753,-0.8152459115723835,-0.039685124011704924,-0.15714388704923685,-0.9158937008978573,-0.05527215054021865,-0.19428478487350492,-0.42297317250023597,-0.02348999569537858,-0.2446958970377219,-0.5433783154287506,-0.04307075173036103,-0.27319822701594043,-0.6245718041672554,-0.050749089041331394,-0.2894254800481466,-0.7074565816503082,-0.05535013791995739
0,0.0,0.0,0.0,0.11717453874595644,-0.11729533581897972,-0.04800898313691941,0.1817474966512604,-0.2949078456452245,-0.057315364998513856,0.19478550990225968,-0.4444635456775497,-0.06965414052103747,0.2082411621373943,-0.5416877358917992,-0.08033587268020051,0.06648290988797531,-0.5433260749012061,-0.004644993062620027,0.09742149428735157,-0.7281614754381527,-0.03366394522773368,0.11013766634162127,-0.8399081509186532,-0.06353665211330792,0.116926842412082,-0.9348273873144898,-0.08690498450118489,-0.02835086307080923,-0.5477615124580921,-0.013084826319025331,-0.048606091341681146,-0.758183845861885,-0.04629223429467012,-0.056651694762921964,-0.8978227032947976,-0.08402835246530901,-0.06208342930882782,-1.0,-0.11247863034614779,-0.11237841595799543,-0.49775519866213797,-0.030023571893257772,-0.16211908773866732,-0.676555666667137,-0.08627740236942756,-0.13847117426532857,-0.674023389948404,-0.12108105020481914,-0.11041649695640258,-0.6289261222226884,-0.13519204788595496,-0.19411215315992775,-0.40973061432529273,-0.05141369227400411,-0.24654608787262017,-0.5540010323195816,-0.10640387775787694,-0.2170670746252625,-0.5557668611241458,-0.12576917903158397,-0.1755851399390785,-0.5126821999279483,-0.13114756044332251
0,0.0,0.0,0.0,0.09990204637050625,-0.1376818114607062,-0.06002159516652086,0.1227545057880255,-0.31179984729442234,-0.0822618608437059,0.043595745397389696,-0.4393856994541644,-0.10404579725093621,-0.04857515356066574,-0.4968480137487641,-0.1236426978723353,0.05733128848883044,-0.5380738496171047,-0.03576950865291759,0.09570205100113714,-0.7421459501186336,-0.07283398844494965,0.11322428592251375,-0.8576144147329836,-0.101204043536302,0.12187501479960156,-0.9530894069582596,-0.12068521949553981,-0.04129473623558124,-0.5367716162322556,-0.03861199001462827,-0.062459251763717846,-0.7611746858143253,-0.07861645587661759,-0.07671143250145102,-0.9024714150629161,-0.11192318117075473,-0.09012529803108732,-1.0,-0.1341010089733783,-0.12416484204023492,-0.47461572341241715,-0.048979341120112464,-0.1758414329908245,-0.6418120184867414,-0.11383964735215232,-0.13968817699955113,-0.5967624260085699,-0.1425927161317548,-0.10271620705024076,-0.5103722185299957,-0.14640524148840547,-0.20107754912283748,-0.37411143192262214,-0.06336151580250644,-0.2454171882704015,-0.50224697417213,-0.12276467040006515,-0.2065063225213364,-0.4975585919514373,-0.1383718039921876,-0.15905066015431576,-0.4483601778372744,-0.13754637265944467
0,0.0,0.0,0.0,0.09578874921199793,-0.13863090850440374,-0.059970277353842055,0.11981453360839012,-0.3135882658845587,-0.08322789987447506,0.04313968105796725,-0.4442919986176531,-0.10611193027752719,-0.04940447224448535,-0.5035722435818982,-0.12691597318071826,0.05229763173974544,-0.5358657207413586,-0.037816284280265754,0.08916283712335873,-0.7413617780823661,-0.07512243853179816,0.10740240002407472,-0.8565993187450281,-0.10346694390763136,0.11775882232468136,-0.9514408730494288,-0.12275418640181206,-0.0435368100558002,-0.533883845552828,-0.041108356116546695,-0.06680219966567068,-0.7605246496539031,-0.08000661335721251,-0.08161852360437918,-0.9028677068413237,-0.11237339851477945,-0.09493206201790018,-1.0,-0.1343050261606514,-0.12371916961171509,-0.47139368034521495,-0.05183148496137773,-0.1764377840877885,-0.640744759213409,-0.11470041357558797,-0.14188804875054184,-0.6000835595809516,-0.14246993498444827,-0.10632030475068326,-0.5153880337038376,-0.14645170565850615,-0.19985297452544223,-0.3695493963801724,-0.06666638573015057,-0.24704272139567898,-0.5023118952354205,-0.12472467906730744,-0.20800624083995317,-0.4981907231836044,-0.13943492049118975,-0.1612290434020397,-0.44614212577367846,-0.13839305809008282
0,0.0,0.0,0.0,0.0956302736890048,-0.1336435700192655,-0.06032185325924016,0.11721550743920126,-0.3074426239911984,-0.08439569630630142,0.036547032884421016,-0.4297704441052615,-0.10809926229413654,-0.05598262420447073,-0.4835470286384218,-0.1299156518056369,0.051447864656215224,-0.5337214500716034,-0.041347471446741085,0.08620363688953916,-0.7395444133622178,-0.08032753479510428,0.10358999879847947,-0.8561937443596681,-0.10942029474092792,0.11281107737756589,-0.9525126802228132,-0.12877248945091208,-0.04558258398740358,-0.5309329630303443,-0.045045291074296945,-0.0685528886034886,-0.7573725536602733,-0.08593185667775569,-0.08154645643330947,-0.9003054623677578,-0.11877205934091768,-0.0941350661418093,-1.0,-0.14011023914199944,-0.12668230296384034,-0.4675619761113603,-0.05586426717719766,-0.17667531327127886,-0.6339248269504135,-0.1207318553683025,-0.1388926297978454,-0.5834341920202247,-0.14668089047795121,-0.10304501994047628,-0.4951924106945635,-0.1479957565022533,-0.20169228673407563,-0.36517589635068687,-0.07078492711696995,-0.2528661061753261,-0.49737258542423674,-0.12915872141931226,-0.2131010272627829,-0.4893058352053814,-0.14135619681301767,-0.16541589578282498,-0.4359358942283355,-0.1376253896612122
0,0.0,0.0,0.0,0.09652365523895394,-0.13898287836277362,-0.05894247451980479,0.1170454423918761,-0.3162406486316205,-0.0823270978447581,0.035001463290845504,-0.4368635859667977,-0.10597081520632316,-0.05814006172721471,-0.4883000579158525,-0.12757771435528098,0.049503728879916484,-0.5433794920841313,-0.038042257343460256,0.08375824944393327,-0.7476671449234827,-0.07535215106932933,0.09975935914666971,-0.8637872948759541,-0.10356476317798816,0.10740801118518133,-0.9608834970933502,-0.12320490544291607,-0.0490002466366187,-0.5389266802160161,-0.04307149318154348,-0.07182356504319706,-0.7613599173686304,-0.08304237644852908,-0.08671464791407323,-0.9013111928623816,-0.11538876088857807,-0.10134690817825637,-1.0,-0.1371053258270923,-0.13045839084676736,-0.473390696062986,-0.05537851461170529,-0.18160664473404892,-0.63988046064331,-0.120221898738354,-0.14418593873105623,-0.5865920426146592,-0.1460298605313925,-0.10766738475409746,-0.49609565482022266,-0.14774996459195167,-0.2042503980702062,-0.36859243088097887,-0.07182918518134512,-0.2557400378737914,-0.4967056672298365,-0.13102931443060076,-0.21599548664710644,-0.4910356825822368,-0.14453652603995817,-0.16699143188923973,-0.440106938526552,-0.1421585892897732
0,0.0,0.0,0.0,0.09369779931889638,-0.14087741636402365,-0.05895184997439548,0.11469997829667157,-0.3175616196753965,-0.08360443259572986,0.03225703500813826,-0.43988493270960694,-0.10848713777294544,-0.062016302261130626,-0.49401923477794907,-0.13147428730952834,0.04753633422527795,-0.543217735863798,-0.041337842338125846,0.08202779157030764,-0.7500385609451757,-0.0793089903012012,0.09714498206891675,-0.86681949779187,-0.1069283119704634,0.1042227111194686,-0.9627505819566496,-0.1256219529472315,-0.05098969192648532,-0.5374193267002224,-0.04701020531059655,-0.07697411401962867,-0.7631325774369754,-0.08717590248826036,-0.09235984989538658,-0.903068021247292,-0.11840036378389382,-0.10584506579475489,-1.0,-0.13893557020308708,-0.13188350246091304,-0.4709888768329286,-0.059835310803137635,-0.18300481834691096,-0.6387095860007227,-0.12405527845679333,-0.14594142883300507,-0.5871492635850714,-0.14878721732581657,-0.10916705953439439,-0.49754500190675993,-0.14981123548095304,-0.20586494263762845,-0.3660134066640203,-0.07688142199112868,-0.2606421708736392,-0.4946632496870112,-0.13525508804729852,-0.2226506861963256,-0.4917499077169795,-0.1481392699478406,-0.17418269808577164,-0.4439797703399155,-0.14531172729956524
0,0.0,0.0,0.0,0.09499169283800267,-0.1399770175058678,-0.06311736904340058,0.11674881287222051,-0.313895425078681,-0.08901401047987555,0.03422634419390399,-0.43369194331287486,-0.11473965025070185,-0.0608318357782058,-0.48829850764276095,-0.13845236771187408,0.046715741523060676,-0.541085659655993,-0.0433124774844028,0.07989755662376777,-0.7489542790033015,-0.0834289452675106,0.0941022247146429,-0.8683809990408663,-0.11281582070075132,0.10101422717641823,-0.9671151067103908,-0.13282253719860607,-0.05000007621695861,-0.534520363274025,-0.0472359724581214,-0.07745439769094399,-0.7563429131347539,-0.09023446290828244,-0.09316212907111668,-0.899333127558356,-0.12482189710588473,-0.10654923244171276,-1.0,-0.14820440864797013,-0.13068769459040894,-0.46839232455658836,-0.058842501728206514,-0.18125339793850317,-0.6344941154507894,-0.12662466331445071,-0.145493373940864,-0.586992333838841,-0.15510580560103668,-0.109822312971935,-0.4983699787173062,-0.15839870254049768,-0.2064086105314388,-0.3649635116986383,-0.07486278345008578,-0.26231418751441027,-0.49562766011374876,-0.13663610137180954,-0.22572052836968715,-0.4923533147063411,-0.15250735866913737,-0.17871537321677047,-0.44120330296406457,-0.15159254435294603
0,0.0,0.0,0.0,0.09565188069261468,-0.13954088935382555,-0.06120138533844428,0.11876575625391125,-0.3153326428320537,-0.08598723361331186,0.03881267219788266,-0.4406817309684387,-0.11102677735692174,-0.05917400289218336,-0.4926049202843823,-0.1341279835163416,0.04885573780868601,-0.5418878256659235,-0.0401792636242933,0.08284342282645003,-0.7497818694678159,-0.07726236020862902,0.09608082813035679,-0.8665721375031706,-0.10509492456482179,0.10127486220447851,-0.9647154730644633,-0.1247772772562461,-0.048308898593071824,-0.5363991754112507,-0.044534593002529536,-0.0740738343616314,-0.7572386619532393,-0.08493346460702465,-0.08983686794004457,-0.899317444468701,-0.11790747612022631,-0.10407844065195869,-1.0,-0.14070461663460468,-0.1290460293123683,-0.47127741420711455,-0.05636354672481275,-0.18260452612521277,-0.6384605113674793,-0.12138062355756714,-0.14671092942538,-0.5883400339313442,-0.14871672696473984,-0.1101144802623016,-0.49786594200061085,-0.15212151140983396,-0.2043376634102043,-0.36848963448759403,-0.07257429318008239,-0.2595716764858037,-0.49557341130392835,-0.13277323935768015,-0.22208717182770313,-0.49196326281206615,-0.1486498040449925,-0.1735050316133129,-0.44098314299673974,-0.14834429832745163
0,0.0,0.0,0.0,0.09467775931070138,-0.13694341806825255,-0.059653152501576115,0.11719134139390706,-0.3126476140551294,-0.08503413725253227,0.03587848691717037,-0.43806606542498044,-0.11029961936801524,-0.061591837877257624,-0.49007638679763427,-0.1342043667067367,0.04765693869642028,-0.5340909021198565,-0.04681681781900217,0.08004723714338102,-0.7435925277208747,-0.08620062548520335,0.093997795509572,-0.8640396236151751,-0.11499320995367426,0.1007526837664325,-0.9643622125195542,-0.13475657899931343,-0.048960557805366144,-0.529350721421898,-0.05203548752632747,-0.07739234334284605,-0.7534693732325501,-0.09304690203926691,-0.09198828615446795,-0.8988394993877904,-0.12561222820540727,-0.10517160901229058,-1.0,-0.14799865608919233,-0.12831501321651387,-0.464267272654539,-0.0639156150418182,-0.1819695651947904,-0.6344117798142898,-0.12828160271652184,-0.14414738593147147,-0.5886264527809212,-0.15421950155153333,-0.10820145151285004,-0.5008207834648818,-0.15686043123317048,-0.20260488449704167,-0.35958048493558925,-0.07991772444708976,-0.2612906681554839,-0.49635174882589206,-0.13897730254601753,-0.22140717507747343,-0.49244114979489534,-0.15259885658488143,-0.17207371879531982,-0.4383432168622499,-0.1506397956362002
0,0.0,0.0,0.0,0.0929192999363651,-0.13646840239744026,-0.0596877803709884,0.11474760550546662,-0.31355224360385653,-0.08424347965249203,0.03534036363944598,-0.4381322504257884,-0.1085294326101502,-0.060607523349166734,-0.49014606783050174,-0.13101837625020638,0.04502274457196842,-0.5353466239250386,-0.04479564476822012,0.07909028053294151,-0.7445211743726361,-0.08323317955769481,0.0929649175213035,-0.8646193990624066,-0.11131781557773458,0.0987045802934686,-0.963821275737498,-0.1301154392445,-0.05174972070552739,-0.5303473248505547,-0.04935520730916878,-0.07800911141700416,-0.7563129641973458,-0.08921040965340794,-0.09267700908983763,-0.9002133447094747,-0.12094158114890087,-0.10586107348918522,-1.0,-0.1421509272667619,-0.13208015249085117,-0.4654626837964041,-0.060641568042742254,-0.18324425340561962,-0.6318772512965666,-0.12306763560665612,-0.1452280139983221,-0.5858971197930398,-0.14804119277501798,-0.10825467022966966,-0.49831174494606495,-0.14984101679466938,-0.20666737886177525,-0.3629134469737472,-0.07620946265175636,-0.2626399938167143,-0.49407513306827466,-0.13259230425394558,-0.22373924237861995,-0.492424488257241,-0.14495927197186895,-0.1742699803323503,-0.4425459620624105,-0.1421102920279799
0,0.0,0.0,0.0,0.09205260861475263,-0.1395884968329744,-0.05751647405462098,0.11279987912318716,-0.3159376893759942,-0.08160526242583636,0.030013057208656217,-0.43670472606706784,-0.10596237899314213,-0.06583411444943571,-0.48650618020269143,-0.1284839024036661,0.04442410689333962,-0.5424782194736665,-0.0418973322229992,0.07763232996209388,-0.7504447553005525,-0.0791595859123682,0.09208748439899633,-0.8689479423384443,-0.10658905020542633,0.09811008222330436,-0.9656033125324268,-0.12499710115554696,-0.05259770190278004,-0.5364279671277762,-0.04767585217890999,-0.07914235103458027,-0.7610467994165738,-0.08592894487084321,-0.09307210194376314,-0.9023481279410859,-0.11617824746849655,-0.10616596741312935,-1.0,-0.13634588211897739,-0.1326729234967776,-0.4699899543493147,-0.06019886954886395,-0.1857457391473975,-0.6346510637308488,-0.12111177849819743,-0.14870538951652706,-0.5856179130835873,-0.14450804616106588,-0.11231275152580747,-0.4977361827291619,-0.14543746800087134,-0.20632528530625893,-0.36536713514635166,-0.07700341564781804,-0.2641587264620029,-0.4908904904908276,-0.13233294064481782,-0.22667705405901992,-0.48790347833650344,-0.1438255720748746,-0.17851349887144294,-0.43999833425223633,-0.14046762017262884
0,0.0,0.0,0.0,0.0933107246326488,-0.14079561921057954,-0.05956712128792303,0.1159938874201164,-0.3155502013145326,-0.08488042235434509,0.034554402507533825,-0.4405309186520816,-0.10971385519554051,-0.06219903694394155,-0.4909117974527916,-0.13271667292382264,0.04476895689075065,-0.534651016764583,-0.04574518184593226,0.07712447677994487,-0.7442150887356136,-0.08379915449236233,0.09039030552289533,-0.864409590435928,-0.11163701744286851,0.09507305870449444,-0.9640956021383098,-0.13054083465448138,-0.05224728620036543,-0.5303081014189275,-0.05012685542349229,-0.0774686871746101,-0.7559458921579124,-0.08869169403910161,-0.09275077990693523,-0.8991044292412292,-0.119551107595384,-0.10708524914100119,-1.0,-0.14069078930526022,-0.13192125407556232,-0.46685481529636785,-0.061155340714494105,-0.18576857525639753,-0.634597292164407,-0.12193875775339091,-0.15015096580498324,-0.591029245666103,-0.14632438110182563,-0.11415445484963381,-0.5058256950198163,-0.14858229326290814,-0.2055418162901604,-0.36424571593736566,-0.0765241491633064,-0.2625087973630899,-0.495081418007933,-0.13246462384956728,-0.22202377450200253,-0.493664387470433,-0.14502140682951106,-0.1703276557587402,-0.4443810852112026,-0.14266403503309352
0,0.0,0.0,0.0,0.09408639180643119,-0.13842618057246153,-0.06083645295602149,0.11626323207622821,-0.30908904743428656,-0.087368469478748,0.03715116833701482,-0.4308359680749557,-0.1143068770462868,-0.0584504630040698,-0.4849123357848266,-0.13962380863134205,0.04522912132815977,-0.5381380347498992,-0.044426354232465,0.07679456618581701,-0.7465841294550092,-0.08468611048332594,0.09183689594180817,-0.8638479901906593,-0.11421536620225178,0.09833915265880451,-0.9629296889091123,-0.13445528360804823,-0.05080173019611104,-0.5329263205587952,-0.04978003409204216,-0.07678951463179384,-0.7576079156038165,-0.09271885044687575,-0.09074614885388335,-0.8989965735568115,-0.1255670904951686,-0.10466732505254102,-1.0,-0.14763784003504005,-0.1300722378701664,-0.4679114602468928,-0.06245140401455844,-0.18358098576931897,-0.6391941139292522,-0.12846937828569854,-0.1460575567589048,-0.587620014075702,-0.1532002486496753,-0.11026982228179602,-0.497837319624711,-0.15442073324525274,-0.20382487803573301,-0.3637184955461808,-0.07961146826773507,-0.2610430371030814,-0.4975005493565,-0.13905756504527753,-0.22335493066968776,-0.4933045861051307,-0.15202048411297048,-0.17574349970237926,-0.4414472754087177,-0.14951237134959103
0,0.0,0.0,0.0,0.09285334481378502,-0.1414919757892309,-0.05792290041071394,0.11248463399189639,-0.3155866150488293,-0.08216163476428896,0.03625806700340613,-0.4395370047458233,-0.10676251759754996,-0.05894007939880553,-0.4931947719706763,-0.12973303233625452,0.041768896203550517,-0.5355128685078404,-0.044087459186686516,0.07309571317055194,-0.7449649261281142,-0.08260576425006194,0.08551280253686402,-0.8645660585247519,-0.11067814445167631,0.08968982731726836,-0.9643746429320901,-0.1300109069161602,-0.05411827682136131,-0.5315981829469145,-0.04949609371265818,-0.08007347943898668,-0.7554093867560079,-0.08961894566950698,-0.09512010756422894,-0.8988061538112994,-0.12096820081373869,-0.10816787946529784,-1.0,-0.1426046295492672,-0.1331103149612102,-0.467329579509685,-0.06166493912177494,-0.18893183367036995,-0.6364876588737994,-0.12350832476387093,-0.15482435613694687,-0.589984814124843,-0.14762317045083814,-0.11792727172907773,-0.5024281341950065,-0.14966123917978755,-0.20627098540783145,-0.3638319302808423,-0.07820086606274806,-0.2678293080471622,-0.49287714585484566,-0.1353969463827015,-0.23014470717591412,-0.496227184219382,-0.14950368117947277,-0.1780344098820532,-0.4511213794846547,-0.14834914082034414
